user_id,item_id,timestamp,event_type
6516,oulad_AAA_2014J,2013-01-02T00:00:00,click
6516,oulad_AAA_2014J,2013-01-02T00:00:00,click
6516,oulad_AAA_2014J,2013-01-03T00:00:00,click
6516,oulad_AAA_2014J,2013-01-03T00:00:00,click
6516,oulad_AAA_2014J,2013-01-03T00:00:00,click
6516,oulad_AAA_2014J,2013-01-03T00:00:00,click
6516,oulad_AAA_2014J,2013-01-03T00:00:00,click
6516,oulad_AAA_2014J,2013-01-03T00:00:00,click
6516,oulad_AAA_2014J,2013-01-04T00:00:00,click
6516,oulad_AAA_2014J,2013-01-04T00:00:00,click
6516,oulad_AAA_2014J,2013-01-04T00:00:00,click
6516,oulad_AAA_2014J,2013-01-04T00:00:00,click
6516,oulad_AAA_2014J,2013-01-04T00:00:00,click
6516,oulad_AAA_2014J,2013-01-06T00:00:00,click
6516,oulad_AAA_2014J,2013-01-06T00:00:00,click
6516,oulad_AAA_2014J,2013-01-06T00:00:00,click
6516,oulad_AAA_2014J,2013-01-06T00:00:00,click
6516,oulad_AAA_2014J,2013-01-07T00:00:00,click
6516,oulad_AAA_2014J,2013-01-07T00:00:00,click
6516,oulad_AAA_2014J,2013-01-07T00:00:00,click
6516,oulad_AAA_2014J,2013-01-10T00:00:00,click
6516,oulad_AAA_2014J,2013-01-10T00:00:00,click
6516,oulad_AAA_2014J,2013-01-10T00:00:00,click
6516,oulad_AAA_2014J,2013-01-11T00:00:00,click
6516,oulad_AAA_2014J,2013-01-11T00:00:00,click
6516,oulad_AAA_2014J,2013-01-11T00:00:00,click
6516,oulad_AAA_2014J,2013-01-12T00:00:00,click
6516,oulad_AAA_2014J,2013-01-12T00:00:00,click
6516,oulad_AAA_2014J,2013-01-12T00:00:00,click
6516,oulad_AAA_2014J,2013-01-12T00:00:00,click
6516,oulad_AAA_2014J,2013-01-12T00:00:00,click
6516,oulad_AAA_2014J,2013-01-12T00:00:00,click
6516,oulad_AAA_2014J,2013-01-14T00:00:00,click
6516,oulad_AAA_2014J,2013-01-14T00:00:00,click
6516,oulad_AAA_2014J,2013-01-14T00:00:00,click
6516,oulad_AAA_2014J,2013-01-14T00:00:00,click
6516,oulad_AAA_2014J,2013-01-14T00:00:00,click
6516,oulad_AAA_2014J,2013-01-15T00:00:00,click
6516,oulad_AAA_2014J,2013-01-15T00:00:00,click
6516,oulad_AAA_2014J,2013-01-15T00:00:00,click
6516,oulad_AAA_2014J,2013-01-15T00:00:00,click
6516,oulad_AAA_2014J,2013-01-15T00:00:00,click
6516,oulad_AAA_2014J,2013-01-15T00:00:00,click
6516,oulad_AAA_2014J,2013-01-16T00:00:00,click
6516,oulad_AAA_2014J,2013-01-16T00:00:00,click
6516,oulad_AAA_2014J,2013-01-16T00:00:00,click
6516,oulad_AAA_2014J,2013-01-18T00:00:00,click
6516,oulad_AAA_2014J,2013-01-18T00:00:00,click
6516,oulad_AAA_2014J,2013-01-18T00:00:00,click
6516,oulad_AAA_2014J,2013-01-18T00:00:00,click
6516,oulad_AAA_2014J,2013-01-18T00:00:00,click
6516,oulad_AAA_2014J,2013-01-20T00:00:00,click
6516,oulad_AAA_2014J,2013-01-20T00:00:00,click
6516,oulad_AAA_2014J,2013-01-21T00:00:00,click
6516,oulad_AAA_2014J,2013-01-21T00:00:00,click
6516,oulad_AAA_2014J,2013-01-21T00:00:00,click
6516,oulad_AAA_2014J,2013-01-21T00:00:00,click
6516,oulad_AAA_2014J,2013-01-23T00:00:00,click
6516,oulad_AAA_2014J,2013-01-23T00:00:00,click
6516,oulad_AAA_2014J,2013-01-23T00:00:00,click
6516,oulad_AAA_2014J,2013-01-23T00:00:00,click
6516,oulad_AAA_2014J,2013-01-23T00:00:00,click
6516,oulad_AAA_2014J,2013-01-23T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-27T00:00:00,click
6516,oulad_AAA_2014J,2013-01-28T00:00:00,click
6516,oulad_AAA_2014J,2013-01-28T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-29T00:00:00,click
6516,oulad_AAA_2014J,2013-01-30T00:00:00,click
6516,oulad_AAA_2014J,2013-01-30T00:00:00,click
6516,oulad_AAA_2014J,2013-01-30T00:00:00,click
6516,oulad_AAA_2014J,2013-01-31T00:00:00,click
6516,oulad_AAA_2014J,2013-01-31T00:00:00,click
6516,oulad_AAA_2014J,2013-02-04T00:00:00,click
6516,oulad_AAA_2014J,2013-02-04T00:00:00,click
6516,oulad_AAA_2014J,2013-02-04T00:00:00,click
6516,oulad_AAA_2014J,2013-02-04T00:00:00,click
6516,oulad_AAA_2014J,2013-02-04T00:00:00,click
6516,oulad_AAA_2014J,2013-02-05T00:00:00,click
6516,oulad_AAA_2014J,2013-02-05T00:00:00,click
6516,oulad_AAA_2014J,2013-02-05T00:00:00,click
6516,oulad_AAA_2014J,2013-02-05T00:00:00,click
6516,oulad_AAA_2014J,2013-02-05T00:00:00,click
6516,oulad_AAA_2014J,2013-02-06T00:00:00,click
6516,oulad_AAA_2014J,2013-02-06T00:00:00,click
6516,oulad_AAA_2014J,2013-02-06T00:00:00,click
6516,oulad_AAA_2014J,2013-02-06T00:00:00,click
6516,oulad_AAA_2014J,2013-02-07T00:00:00,click
6516,oulad_AAA_2014J,2013-02-07T00:00:00,click
6516,oulad_AAA_2014J,2013-02-07T00:00:00,click
6516,oulad_AAA_2014J,2013-02-08T00:00:00,click
6516,oulad_AAA_2014J,2013-02-08T00:00:00,click
6516,oulad_AAA_2014J,2013-02-08T00:00:00,click
6516,oulad_AAA_2014J,2013-02-11T00:00:00,click
6516,oulad_AAA_2014J,2013-02-11T00:00:00,click
6516,oulad_AAA_2014J,2013-02-11T00:00:00,click
6516,oulad_AAA_2014J,2013-02-13T00:00:00,click
6516,oulad_AAA_2014J,2013-02-13T00:00:00,click
6516,oulad_AAA_2014J,2013-02-13T00:00:00,click
6516,oulad_AAA_2014J,2013-02-13T00:00:00,click
6516,oulad_AAA_2014J,2013-02-13T00:00:00,click
6516,oulad_AAA_2014J,2013-02-14T00:00:00,click
6516,oulad_AAA_2014J,2013-02-14T00:00:00,click
6516,oulad_AAA_2014J,2013-02-14T00:00:00,click
6516,oulad_AAA_2014J,2013-02-19T00:00:00,click
6516,oulad_AAA_2014J,2013-02-19T00:00:00,click
6516,oulad_AAA_2014J,2013-02-19T00:00:00,click
6516,oulad_AAA_2014J,2013-02-19T00:00:00,click
6516,oulad_AAA_2014J,2013-02-19T00:00:00,click
6516,oulad_AAA_2014J,2013-02-20T00:00:00,click
6516,oulad_AAA_2014J,2013-02-20T00:00:00,click
6516,oulad_AAA_2014J,2013-02-20T00:00:00,click
6516,oulad_AAA_2014J,2013-02-20T00:00:00,click
6516,oulad_AAA_2014J,2013-02-20T00:00:00,click
6516,oulad_AAA_2014J,2013-02-20T00:00:00,click
6516,oulad_AAA_2014J,2013-02-21T00:00:00,click
6516,oulad_AAA_2014J,2013-02-21T00:00:00,click
6516,oulad_AAA_2014J,2013-02-21T00:00:00,click
6516,oulad_AAA_2014J,2013-02-22T00:00:00,click
6516,oulad_AAA_2014J,2013-02-22T00:00:00,click
6516,oulad_AAA_2014J,2013-02-22T00:00:00,click
6516,oulad_AAA_2014J,2013-02-22T00:00:00,click
6516,oulad_AAA_2014J,2013-02-23T00:00:00,click
6516,oulad_AAA_2014J,2013-02-23T00:00:00,click
6516,oulad_AAA_2014J,2013-02-23T00:00:00,click
6516,oulad_AAA_2014J,2013-02-24T00:00:00,click
6516,oulad_AAA_2014J,2013-02-24T00:00:00,click
6516,oulad_AAA_2014J,2013-02-25T00:00:00,click
6516,oulad_AAA_2014J,2013-02-25T00:00:00,click
6516,oulad_AAA_2014J,2013-02-26T00:00:00,click
6516,oulad_AAA_2014J,2013-02-26T00:00:00,click
6516,oulad_AAA_2014J,2013-03-01T00:00:00,click
6516,oulad_AAA_2014J,2013-03-01T00:00:00,click
6516,oulad_AAA_2014J,2013-03-01T00:00:00,click
6516,oulad_AAA_2014J,2013-03-01T00:00:00,click
6516,oulad_AAA_2014J,2013-03-02T00:00:00,click
6516,oulad_AAA_2014J,2013-03-02T00:00:00,click
6516,oulad_AAA_2014J,2013-03-02T00:00:00,click
6516,oulad_AAA_2014J,2013-03-02T00:00:00,click
6516,oulad_AAA_2014J,2013-03-03T00:00:00,click
6516,oulad_AAA_2014J,2013-03-03T00:00:00,click
6516,oulad_AAA_2014J,2013-03-04T00:00:00,click
6516,oulad_AAA_2014J,2013-03-04T00:00:00,click
6516,oulad_AAA_2014J,2013-03-04T00:00:00,click
6516,oulad_AAA_2014J,2013-03-04T00:00:00,click
6516,oulad_AAA_2014J,2013-03-04T00:00:00,click
6516,oulad_AAA_2014J,2013-03-05T00:00:00,click
6516,oulad_AAA_2014J,2013-03-05T00:00:00,click
6516,oulad_AAA_2014J,2013-03-05T00:00:00,click
6516,oulad_AAA_2014J,2013-03-05T00:00:00,click
6516,oulad_AAA_2014J,2013-03-05T00:00:00,click
6516,oulad_AAA_2014J,2013-03-06T00:00:00,click
6516,oulad_AAA_2014J,2013-03-06T00:00:00,click
6516,oulad_AAA_2014J,2013-03-06T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-09T00:00:00,click
6516,oulad_AAA_2014J,2013-03-10T00:00:00,click
6516,oulad_AAA_2014J,2013-03-10T00:00:00,click
6516,oulad_AAA_2014J,2013-03-11T00:00:00,click
6516,oulad_AAA_2014J,2013-03-11T00:00:00,click
6516,oulad_AAA_2014J,2013-03-13T00:00:00,click
6516,oulad_AAA_2014J,2013-03-13T00:00:00,click
6516,oulad_AAA_2014J,2013-03-13T00:00:00,click
6516,oulad_AAA_2014J,2013-03-14T00:00:00,click
6516,oulad_AAA_2014J,2013-03-14T00:00:00,click
6516,oulad_AAA_2014J,2013-03-14T00:00:00,click
6516,oulad_AAA_2014J,2013-03-14T00:00:00,click
6516,oulad_AAA_2014J,2013-03-14T00:00:00,click
6516,oulad_AAA_2014J,2013-03-14T00:00:00,click
6516,oulad_AAA_2014J,2013-03-15T00:00:00,click
6516,oulad_AAA_2014J,2013-03-15T00:00:00,click
6516,oulad_AAA_2014J,2013-03-15T00:00:00,click
6516,oulad_AAA_2014J,2013-03-16T00:00:00,click
6516,oulad_AAA_2014J,2013-03-16T00:00:00,click
6516,oulad_AAA_2014J,2013-03-16T00:00:00,click
6516,oulad_AAA_2014J,2013-03-16T00:00:00,click
6516,oulad_AAA_2014J,2013-03-17T00:00:00,click
6516,oulad_AAA_2014J,2013-03-17T00:00:00,click
6516,oulad_AAA_2014J,2013-03-17T00:00:00,click
6516,oulad_AAA_2014J,2013-03-17T00:00:00,click
6516,oulad_AAA_2014J,2013-03-17T00:00:00,click
6516,oulad_AAA_2014J,2013-03-17T00:00:00,click
6516,oulad_AAA_2014J,2013-03-18T00:00:00,click
6516,oulad_AAA_2014J,2013-03-18T00:00:00,click
6516,oulad_AAA_2014J,2013-03-18T00:00:00,click
6516,oulad_AAA_2014J,2013-03-18T00:00:00,click
6516,oulad_AAA_2014J,2013-03-18T00:00:00,click
6516,oulad_AAA_2014J,2013-03-22T00:00:00,click
6516,oulad_AAA_2014J,2013-03-22T00:00:00,click
6516,oulad_AAA_2014J,2013-03-22T00:00:00,click
6516,oulad_AAA_2014J,2013-03-22T00:00:00,click
6516,oulad_AAA_2014J,2013-03-22T00:00:00,click
6516,oulad_AAA_2014J,2013-03-22T00:00:00,click
6516,oulad_AAA_2014J,2013-03-23T00:00:00,click
6516,oulad_AAA_2014J,2013-03-23T00:00:00,click
6516,oulad_AAA_2014J,2013-03-23T00:00:00,click
6516,oulad_AAA_2014J,2013-03-23T00:00:00,click
6516,oulad_AAA_2014J,2013-03-23T00:00:00,click
6516,oulad_AAA_2014J,2013-03-23T00:00:00,click
6516,oulad_AAA_2014J,2013-03-29T00:00:00,click
6516,oulad_AAA_2014J,2013-03-29T00:00:00,click
6516,oulad_AAA_2014J,2013-04-02T00:00:00,click
6516,oulad_AAA_2014J,2013-04-02T00:00:00,click
6516,oulad_AAA_2014J,2013-04-02T00:00:00,click
6516,oulad_AAA_2014J,2013-04-11T00:00:00,click
6516,oulad_AAA_2014J,2013-04-11T00:00:00,click
6516,oulad_AAA_2014J,2013-04-11T00:00:00,click
6516,oulad_AAA_2014J,2013-04-14T00:00:00,click
6516,oulad_AAA_2014J,2013-04-14T00:00:00,click
6516,oulad_AAA_2014J,2013-04-14T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-17T00:00:00,click
6516,oulad_AAA_2014J,2013-04-18T00:00:00,click
6516,oulad_AAA_2014J,2013-04-18T00:00:00,click
6516,oulad_AAA_2014J,2013-04-18T00:00:00,click
6516,oulad_AAA_2014J,2013-04-19T00:00:00,click
6516,oulad_AAA_2014J,2013-04-19T00:00:00,click
6516,oulad_AAA_2014J,2013-04-19T00:00:00,click
6516,oulad_AAA_2014J,2013-04-19T00:00:00,click
6516,oulad_AAA_2014J,2013-04-19T00:00:00,click
6516,oulad_AAA_2014J,2013-04-23T00:00:00,click
6516,oulad_AAA_2014J,2013-04-23T00:00:00,click
6516,oulad_AAA_2014J,2013-04-23T00:00:00,click
6516,oulad_AAA_2014J,2013-04-24T00:00:00,click
6516,oulad_AAA_2014J,2013-04-24T00:00:00,click
6516,oulad_AAA_2014J,2013-04-24T00:00:00,click
6516,oulad_AAA_2014J,2013-04-25T00:00:00,click
6516,oulad_AAA_2014J,2013-04-25T00:00:00,click
6516,oulad_AAA_2014J,2013-04-25T00:00:00,click
6516,oulad_AAA_2014J,2013-04-25T00:00:00,click
6516,oulad_AAA_2014J,2013-04-25T00:00:00,click
6516,oulad_AAA_2014J,2013-04-25T00:00:00,click
6516,oulad_AAA_2014J,2013-04-27T00:00:00,click
6516,oulad_AAA_2014J,2013-04-27T00:00:00,click
6516,oulad_AAA_2014J,2013-04-27T00:00:00,click
6516,oulad_AAA_2014J,2013-04-27T00:00:00,click
6516,oulad_AAA_2014J,2013-04-27T00:00:00,click
6516,oulad_AAA_2014J,2013-04-28T00:00:00,click
6516,oulad_AAA_2014J,2013-04-28T00:00:00,click
6516,oulad_AAA_2014J,2013-04-28T00:00:00,click
6516,oulad_AAA_2014J,2013-04-29T00:00:00,click
6516,oulad_AAA_2014J,2013-04-29T00:00:00,click
6516,oulad_AAA_2014J,2013-04-29T00:00:00,click
6516,oulad_AAA_2014J,2013-04-29T00:00:00,click
6516,oulad_AAA_2014J,2013-04-30T00:00:00,click
6516,oulad_AAA_2014J,2013-04-30T00:00:00,click
6516,oulad_AAA_2014J,2013-05-01T00:00:00,click
6516,oulad_AAA_2014J,2013-05-01T00:00:00,click
6516,oulad_AAA_2014J,2013-05-01T00:00:00,click
6516,oulad_AAA_2014J,2013-05-04T00:00:00,click
6516,oulad_AAA_2014J,2013-05-05T00:00:00,click
6516,oulad_AAA_2014J,2013-05-05T00:00:00,click
6516,oulad_AAA_2014J,2013-05-05T00:00:00,click
6516,oulad_AAA_2014J,2013-05-06T00:00:00,click
6516,oulad_AAA_2014J,2013-05-06T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-08T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-09T00:00:00,click
6516,oulad_AAA_2014J,2013-05-10T00:00:00,click
6516,oulad_AAA_2014J,2013-05-11T00:00:00,click
6516,oulad_AAA_2014J,2013-05-11T00:00:00,click
6516,oulad_AAA_2014J,2013-05-11T00:00:00,click
6516,oulad_AAA_2014J,2013-05-11T00:00:00,click
6516,oulad_AAA_2014J,2013-05-12T00:00:00,click
6516,oulad_AAA_2014J,2013-05-12T00:00:00,click
6516,oulad_AAA_2014J,2013-05-12T00:00:00,click
6516,oulad_AAA_2014J,2013-05-14T00:00:00,click
6516,oulad_AAA_2014J,2013-05-14T00:00:00,click
6516,oulad_AAA_2014J,2013-05-14T00:00:00,click
6516,oulad_AAA_2014J,2013-05-14T00:00:00,click
6516,oulad_AAA_2014J,2013-05-16T00:00:00,click
6516,oulad_AAA_2014J,2013-05-16T00:00:00,click
6516,oulad_AAA_2014J,2013-05-16T00:00:00,click
6516,oulad_AAA_2014J,2013-05-16T00:00:00,click
6516,oulad_AAA_2014J,2013-05-16T00:00:00,click
6516,oulad_AAA_2014J,2013-05-16T00:00:00,click
6516,oulad_AAA_2014J,2013-05-17T00:00:00,click
6516,oulad_AAA_2014J,2013-05-17T00:00:00,click
6516,oulad_AAA_2014J,2013-05-17T00:00:00,click
6516,oulad_AAA_2014J,2013-05-17T00:00:00,click
6516,oulad_AAA_2014J,2013-05-17T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
6516,oulad_AAA_2014J,2013-05-18T00:00:00,click
8462,oulad_DDD_2013J,2012-12-26T00:00:00,click
8462,oulad_DDD_2013J,2012-12-26T00:00:00,click
8462,oulad_DDD_2013J,2012-12-26T00:00:00,click
8462,oulad_DDD_2013J,2012-12-26T00:00:00,click
8462,oulad_DDD_2013J,2012-12-26T00:00:00,click
8462,oulad_DDD_2013J,2012-12-28T00:00:00,click
8462,oulad_DDD_2013J,2012-12-28T00:00:00,click
8462,oulad_DDD_2013J,2012-12-29T00:00:00,click
8462,oulad_DDD_2013J,2012-12-29T00:00:00,click
8462,oulad_DDD_2013J,2012-12-29T00:00:00,click
8462,oulad_DDD_2013J,2012-12-29T00:00:00,click
8462,oulad_DDD_2013J,2012-12-29T00:00:00,click
8462,oulad_DDD_2013J,2012-12-29T00:00:00,click
8462,oulad_DDD_2013J,2012-12-30T00:00:00,click
8462,oulad_DDD_2013J,2012-12-30T00:00:00,click
8462,oulad_DDD_2013J,2012-12-30T00:00:00,click
8462,oulad_DDD_2013J,2012-12-30T00:00:00,click
8462,oulad_DDD_2013J,2012-12-30T00:00:00,click
8462,oulad_DDD_2013J,2012-12-30T00:00:00,click
8462,oulad_DDD_2013J,2012-12-31T00:00:00,click
8462,oulad_DDD_2013J,2012-12-31T00:00:00,click
8462,oulad_DDD_2013J,2012-12-31T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-01T00:00:00,click
8462,oulad_DDD_2013J,2013-01-02T00:00:00,click
8462,oulad_DDD_2013J,2013-01-02T00:00:00,click
8462,oulad_DDD_2013J,2013-01-04T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-05T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-07T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
8462,oulad_DDD_2013J,2013-01-09T00:00:00,click
